2024-08-15 05:03:27.038 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/a/a4/2019_Final_da_Copa_Am%C3%A9rica_2019_-_Coutinho%2C_Bobby_Firmino%2C_Casemiro_e_Ederson_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/7/73/Ederson_%28cropped%29.png", "https://upload.wikimedia.org/wikipedia/commons/4/47/Ederson_Moraes_%2836243872090%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/d/d4/Ederson_Santana_de_Moraes_-_Zenit-Benf_%282016%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg", "https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg", "https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg", "https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Paraguay.svg", "https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg", "https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg", "https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_the_Soviet_Union.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg", "https://upload.wikimedia.org/wikipedia/en/b/be/Flag_of_England.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg", "https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg", "https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg", "https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg", "https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 692
2024-08-15 05:13:06.261 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/c/c1/Kilman-Wolves-Celta-2021.jpg", "https://upload.wikimedia.org/wikipedia/commons/1/1a/Max_Kilman.png", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1128
2024-08-15 05:13:08.236 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/6/60/Bronze_medal_icon_%28B_initial%29.svg", "https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Cyprus.svg", "https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg", "https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg", "https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg", "https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg", "https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg", "https://upload.wikimedia.org/wikipedia/commons/3/3c/Flag_of_the_Faroe_Islands.svg", "https://upload.wikimedia.org/wikipedia/commons/5/58/Jo%C3%A3o_Moutinho_2018_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/a/a5/Jo%C3%A3o_Moutinho_6297.jpg", "https://upload.wikimedia.org/wikipedia/commons/4/46/Luka_Modric_%28L%29%2C_Jo%C3%A3o_Moutinho_%28R%29_-_Croatia_vs._Portugal%2C_10th_June_2013.jpg", "https://upload.wikimedia.org/wikipedia/commons/f/fd/Mex-por-107_%281cropped1%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/d/d6/New_Zealand-Portugal_%2816%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/b/b6/POR_Ordem_do_Merito_Comendador_BAR.svg", "https://upload.wikimedia.org/wikipedia/commons/e/ef/Sporting_Clube_de_Portugal_vs_Sporting_Clube_de_Braga_02.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1129
2024-08-15 05:13:09.684 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/6/60/Bronze_medal_icon_%28B_initial%29.svg", "https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg", "https://upload.wikimedia.org/wikipedia/commons/d/db/Jose_Sa.png", "https://upload.wikimedia.org/wikipedia/commons/0/0e/Jos%C3%A9_S%C3%A1_2019.jpg", "https://upload.wikimedia.org/wikipedia/commons/0/04/Mex-por-109_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1130
2024-08-15 05:13:11.238 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg", "https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg", "https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Togo.svg", "https://upload.wikimedia.org/wikipedia/commons/e/e5/RomainSaiss.jpg", "https://upload.wikimedia.org/wikipedia/commons/f/f3/Romain_Sa%C3%AFss_playing_for_Wolverhampton_Wanderers_%2824.09.2016%29.png", "https://upload.wikimedia.org/wikipedia/commons/6/6d/Spain_vs_Morocco_%2843%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1131
2024-08-15 05:13:12.714 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg", "https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg", "https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg", "https://upload.wikimedia.org/wikipedia/commons/6/68/Mex-por-14_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/8/8e/Nelsom_Semedo.png", "https://upload.wikimedia.org/wikipedia/commons/3/32/New_Zealand-Portugal_%2823%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/6/69/Zenit-Benf_%288%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/b/be/Flag_of_England.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1132
2024-08-15 05:13:14.181 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/0/0e/2012_2013_-_Adama_Traore_-_Flickr_-_Castroquini-FCB.jpg", "https://upload.wikimedia.org/wikipedia/commons/2/24/Adama_Traore_%28cropped%29_Wolves_vs_West_Ham_United_Full_Time.jpg", "https://upload.wikimedia.org/wikipedia/commons/a/a9/Adama_Traore_Wolves_vs_Man_U_2020-01-04_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg", "https://upload.wikimedia.org/wikipedia/en/e/ec/Soccer_ball.svg"]' WHERE ID = 1133
2024-08-15 05:13:14.965 | ERROR    | DetailSpider:run:line:222 | 1134
2024-08-15 05:13:14.965 | ERROR    | DetailSpider:run:line:223 | Page id "ki jana hoever" does not match any pages. Try another id!
2024-08-15 05:13:16.508 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/8d/DK-Porto15_%284%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg", "https://upload.wikimedia.org/wikipedia/commons/3/37/Ruben_Neves_Aug_2021.jpg", "https://upload.wikimedia.org/wikipedia/commons/2/22/Ruben_Neves_avec_la_selection.jpg", "https://upload.wikimedia.org/wikipedia/commons/6/66/R%C3%BAben_Neves%2C_Mundial_2022.png", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/e/ec/Soccer_ball.svg"]' WHERE ID = 1135
2024-08-15 05:13:18.027 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/98/Daniel_Podence_%28cropped%29_WolvesvManCitySeptember2022_2.jpg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1136
2024-08-15 05:13:19.503 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/0/0b/Chem_Campbell_2021.jpg", "https://upload.wikimedia.org/wikipedia/commons/d/dc/Flag_of_Wales.svg", "https://upload.wikimedia.org/wikipedia/commons/d/dc/Flag_of_Wales.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 1137
2024-08-15 05:13:21.015 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 1138
2024-08-15 05:13:21.746 | ERROR    | DetailSpider:run:line:222 | 1139
2024-08-15 05:13:21.747 | ERROR    | DetailSpider:run:line:223 | Page id "louis moulded" does not match any pages. Try another id!
2024-08-15 05:13:23.217 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/1/15/Ruddy.JPG", "https://upload.wikimedia.org/wikipedia/commons/1/18/Ruddy2012.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1140
2024-08-15 05:13:24.683 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg", "https://upload.wikimedia.org/wikipedia/commons/d/d4/Fabio_Silva_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1141
2024-08-15 05:13:26.169 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg", "https://upload.wikimedia.org/wikipedia/commons/e/e1/Francisco_Trinc%C3%A3o_2019_%28cropped%29_2.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1142
2024-08-15 05:13:27.709 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/e/eb/Marcus_Bettinelli_12-04-2014_1.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1143
2024-08-15 05:13:28.407 | ERROR    | DetailSpider:run:line:222 | 1144
2024-08-15 05:13:28.408 | ERROR    | DetailSpider:run:line:223 | Page id "joe green" does not match any pages. Try another id!
2024-08-15 05:13:29.168 | ERROR    | DetailSpider:run:line:222 | 1145
2024-08-15 05:13:29.169 | ERROR    | DetailSpider:run:line:223 | Page id "toni gomes" does not match any pages. Try another id!
2024-08-15 05:13:30.622 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 1146
2024-08-15 05:13:32.031 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 1147
2024-08-15 05:13:33.458 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/6/61/Wanya_Marcal.jpg"]' WHERE ID = 1148
2024-08-15 05:13:34.193 | ERROR    | DetailSpider:run:line:222 | 1149
2024-08-15 05:13:34.193 | ERROR    | DetailSpider:run:line:223 | Page id "tommy o'reilly" does not match any pages. Try another id!
2024-08-15 05:13:34.930 | ERROR    | DetailSpider:run:line:222 | 1150
2024-08-15 05:13:34.931 | ERROR    | DetailSpider:run:line:223 | Page id "nolan kenneth" does not match any pages. Try another id!
2024-08-15 05:13:36.443 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 1151
2024-08-15 05:13:37.230 | ERROR    | DetailSpider:run:line:222 | 1152
2024-08-15 05:13:37.231 | ERROR    | DetailSpider:run:line:223 | Page id "danny rose footballer _born_1983" does not match any pages. Try another id!
2024-08-15 05:13:37.958 | ERROR    | DetailSpider:run:line:222 | 1153
2024-08-15 05:13:37.958 | ERROR    | DetailSpider:run:line:223 | Page id "patrick vera" does not match any pages. Try another id!
2024-08-15 05:13:39.399 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/2/29/Cheikhou_Kouyat%C3%A9_makes_dua.jpg", "https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Equatorial_Guinea.svg", "https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg", "https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_Namibia.svg", "https://upload.wikimedia.org/wikipedia/commons/9/93/Senegal_defends_vs_cross%2C_Mexico_vs_Senegal_%40_London_2012_-11.jpg", "https://upload.wikimedia.org/wikipedia/commons/1/1d/West_Ham_United_Vs_Manchester_City_%2824642418901%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/commons/f/fb/Flag_of_Eswatini.svg", "https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1154
2024-08-15 05:13:40.149 | ERROR    | DetailSpider:run:line:222 | 1155
2024-08-15 05:13:40.150 | ERROR    | DetailSpider:run:line:223 | Page id "james macarthur" does not match any pages. Try another id!
2024-08-15 05:13:41.586 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/2/24/James_Tomkins.png", "https://upload.wikimedia.org/wikipedia/commons/c/cf/James_Tomkins_West_Ham_Vs_Birkrikara_%2819753689450%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/d/d3/TomkinsWHU24082010.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/b/be/Flag_of_England.svg", "https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1156
2024-08-15 05:13:43.157 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/7/7f/2017-12-02_WestBrom23_%2838774549002%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg", "https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_Namibia.svg", "https://upload.wikimedia.org/wikipedia/commons/4/4e/Flag_of_Uganda.svg", "https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_the_Democratic_Republic_of_the_Congo.svg", "https://upload.wikimedia.org/wikipedia/commons/d/dd/Jeu_de_football%2C_CAN_2021.jpg", "https://upload.wikimedia.org/wikipedia/commons/6/60/Wilfried_Zaha_01-02-2014_1.jpg", "https://upload.wikimedia.org/wikipedia/commons/c/c1/Wilfried_Zaha_17-12-2016_1.jpg", "https://upload.wikimedia.org/wikipedia/commons/5/5d/Wilfried_Zaha_2012.jpg", "https://upload.wikimedia.org/wikipedia/commons/c/ca/Zaha-Cardiff-v-Crystal-Palace-Carling-Cup-SF.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/f/f3/Flag_of_Russia.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1157
2024-08-15 05:13:44.732 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/9a/Edouard_Goldson_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/2/23/Odsonne_Edouard_%28recadr%C3%A9e%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/9/94/Symbol_support_vote.svg"]' WHERE ID = 1158
2024-08-15 05:13:46.179 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/8f/Conor_Gallagher_December_2018.jpg", "https://upload.wikimedia.org/wikipedia/commons/e/ed/Manchester_United_v_Crystal_Palace%2C_5_December_2021_%2818%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/c/ce/Soccerball_current_event.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/b/be/Flag_of_England.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1159
2024-08-15 05:13:47.694 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/6/64/Vicente_Guaita.jpg", "https://upload.wikimedia.org/wikipedia/commons/9/91/Vicente_Guaita.png", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1160
2024-08-15 05:13:49.162 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/6/64/Marc_Guehi_December_2018.jpg", "https://upload.wikimedia.org/wikipedia/commons/c/ce/Soccerball_current_event.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/b/be/Flag_of_England.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1161
2024-08-15 05:13:49.888 | ERROR    | DetailSpider:run:line:222 | 1162
2024-08-15 05:13:49.888 | ERROR    | DetailSpider:run:line:223 | Page id "will hughs" does not match any pages. Try another id!
2024-08-15 05:13:51.311 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/3/36/2020-09-20_Fu%C3%9Fball%2C_M%C3%A4nner%2C_1._Bundesliga%2C_RB_Leipzig_-_1._FSV_Mainz_05_1DX_1293_by_Stepro_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/9/91/Silver_medal_icon_%28S_initial%29.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1163
2024-08-15 05:13:52.904 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/5/54/Tyrick_Mitchell%2C_Manchester_United_v_Crystal_Palace%2C_5_December_2021_%28cropped%29.jpg"]' WHERE ID = 1164
2024-08-15 05:13:53.631 | ERROR    | DetailSpider:run:line:222 | 1165
2024-08-15 05:13:53.632 | ERROR    | DetailSpider:run:line:223 | Page id "michael oliver" does not match any pages. Try another id!
2024-08-15 05:13:55.383 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/7/7d/20150331_Mali_vs_Ghana_155.jpg", "https://upload.wikimedia.org/wikipedia/commons/8/81/20150331_Mali_vs_Ghana_247.jpg", "https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Mauritius.svg", "https://upload.wikimedia.org/wikipedia/commons/0/03/Schlupp_2.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1166
2024-08-15 05:13:56.048 | ERROR    | DetailSpider:run:line:222 | 1167
2024-08-15 05:13:56.049 | ERROR    | DetailSpider:run:line:223 | Page id "joel ward footballer" does not match any pages. Try another id!
2024-08-15 05:13:56.710 | ERROR    | DetailSpider:run:line:222 | 1168
2024-08-15 05:13:56.710 | ERROR    | DetailSpider:run:line:223 | Page id "jordan ayes" does not match any pages. Try another id!
2024-08-15 05:13:57.500 | ERROR    | DetailSpider:run:line:222 | 1169
2024-08-15 05:13:57.500 | ERROR    | DetailSpider:run:line:223 | Page id "christian be tele" does not match any pages. Try another id!
2024-08-15 05:13:59.023 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/9f/Qpr2018eberechieeze001.jpg", "https://upload.wikimedia.org/wikipedia/commons/c/ce/Soccerball_current_event.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/b/be/Flag_of_England.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1170
2024-08-15 05:13:59.713 | ERROR    | DetailSpider:run:line:222 | 1171
2024-08-15 05:13:59.713 | ERROR    | DetailSpider:run:line:223 | Page id "jack outland" does not match any pages. Try another id!
2024-08-15 05:14:00.485 | ERROR    | DetailSpider:run:line:222 | 1172
2024-08-15 05:14:00.485 | ERROR    | DetailSpider:run:line:223 | Page id "nathaniel cline" does not match any pages. Try another id!
2024-08-15 05:14:01.920 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 1173
2024-08-15 05:14:03.437 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/5/59/Martin_Kelly.jpg", "https://upload.wikimedia.org/wikipedia/commons/2/2c/Martin_Kelly_17-12-2016_1.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/b/be/Flag_of_England.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1174
2024-08-15 05:14:04.925 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg", "https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg", "https://upload.wikimedia.org/wikipedia/commons/7/76/Manchester_United_v_Crystal_Palace%2C_30_September_2017_%2812%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/4/4b/Milivojevic_2018.jpg", "https://upload.wikimedia.org/wikipedia/commons/7/7a/Ser-Swi_%2819%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 1175
2024-08-15 05:14:06.328 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/c/ca/Jairo_Riedewald_2016.jpg", "https://upload.wikimedia.org/wikipedia/commons/d/de/Ja%C3%AFro_Riedewald_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1176
2024-08-15 05:14:07.770 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1177
2024-08-15 05:14:08.514 | ERROR    | DetailSpider:run:line:222 | 1178
2024-08-15 05:14:08.514 | ERROR    | DetailSpider:run:line:223 | Page id "armstrong oko flex" does not match any pages. Try another id!
2024-08-15 05:14:10.025 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/6/6b/AUT_vs._TUR_2016-03-29_%28269%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/0/0d/Cenk_Tosun_%281%29.JPG", "https://upload.wikimedia.org/wikipedia/commons/3/34/Cenk_Tosun_in_2023.jpg", "https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Albania.svg", "https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Croatia.svg", "https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg", "https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg", "https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg", "https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg", "https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg", "https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg", "https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg", "https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/f/f3/Flag_of_Russia.svg", "https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 1179
2024-08-15 05:14:10.671 | ERROR    | DetailSpider:run:line:222 | 1180
2024-08-15 05:14:10.672 | ERROR    | DetailSpider:run:line:223 | Page id "andrea pio" does not match any pages. Try another id!
